9.76279, -7.51455, -0.224252, 1.78076, -6.0426, -3.70073, -2.85768, 2.5274, 5.19175, 9.5459, -1.82866, -9.57091, -4.45674, -7.20763, 6.59388, -0.657823, 7.07004, 2.69136, 8.1476, 6.6769, -9.38445, -1.12067, 9.78014, -1.5377, 9.40245, 0.999135, -8.14037, 6.76639, -2.71073, -8.92782, -6.75554, -6.6381, -7.48189, -0.434876, -1.73488, 6.68151, -9.33938, -2.29453, -1.12336, -1.92993, 1.49475, 5.32787, -2.02514, -7.11823, 3.16982, 9.6672, -1.28494, 1.63963, 0.598909, 3.25266, -8.63364, -0.0944207, 1.07992, -7.02164, 6.75268, 5.38182, 1.76169, 2.97085, 8.95411, -9.62512, 3.94235, -5.47594, 5.79493, 2.91474, 2.3609, 1.03317, 5.31539, -6.40788, 7.98114, -4.18875, -4.13653, -8.16457, -1.92375, -8.28124, 5.35045, -4.05495, -5.69448, 8.35586, -2.67007, -0.785461, -4.42499, -8.57621, 1.9111, -2.80503, -9.34404, -3.54339, 3.38448, -7.24768, 2.08102, 8.82576, 7.60298, -9.42283, -6.12174, -9.97631, -5.43625, -1.08978, 3.89622, -3.52086, 9.07561, -9.99089, 7.07226, -5.3709, -9.2214, 0.350686, 2.29544, -6.51385, -3.81598, 1.58795, -2.09044, 4.65827, -0.823896, -8.11653, 6.2323, -0.0919867, -9.05153, -0.875869, -1.04705, -7.55342, -3.76799, 9.55813, 2.32716, -8.15754, -3.21492, -1.53365, 4.7899, -8.2307, 3.13286, 8.68954, 4.05813, -2.15192, 2.5592, -3.63903, -4.29167, -0.730961, 5.63405, 2.97782, -8.93949, 
	x	y	theta : ul	ur

Starting Conditions: -1.80681, 0, 0, 0, 1.16871, 0, 
11.9: -4.775848	 3.732013	 1.598640 : -0.100	 -0.017 	Dst/Theta/Speed: 	6.061077	1.598640	0.675255 	F: 0.00 (0)
12.0: -4.793690	 3.796679	 1.407124 : -0.100	 -0.019 	Dst/Theta/Speed: 	6.115083	1.407124	0.666519 	F: 0.00 (0)
12.1: -4.811619	 3.860461	 1.214527 : -0.100	 -0.019 	Dst/Theta/Speed: 	6.168860	1.214527	0.658774 	F: 0.00 (0)
12.2: -4.829872	 3.923418	 1.020853 : -0.100	 -0.019 	Dst/Theta/Speed: 	6.222610	1.020853	0.652513 	F: 0.00 (0)
12.3: -4.848674	 3.985656	 0.826105 : -0.100	 -0.019 	Dst/Theta/Speed: 	6.276551	0.826105	0.648173 	F: 0.00 (0)
12.4: -4.868223	 4.047325	 0.630283 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.330911	0.630283	0.646113 	F: 0.00 (0)
12.5: -4.888686	 4.108613	 0.433388 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.385918	0.433388	0.646597 	F: 0.00 (0)
12.6: -4.910189	 4.169735	 0.235420 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.441789	0.235420	0.649764 	F: 0.00 (0)
12.7: -4.932816	 4.230932	 0.036379 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.498728	0.036379	0.655622 	F: 0.00 (0)
12.8: -4.956599	 4.292458	 -0.163734 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.556910	-0.163734	0.664045 	F: 0.00 (0)
12.9: -4.981520	 4.354568	 -0.364921 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.616480	-0.364921	0.674778 	F: 0.00 (0)
13.0: -5.007511	 4.417510	 -0.567181 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.677541	-0.567181	0.687461 	F: 0.00 (0)
13.1: -5.034452	 4.481516	 -0.770513 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.740155	-0.770513	0.701651 	F: 0.00 (0)
13.2: -5.062181	 4.546789	 -0.974918 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.804335	-0.974918	0.716852 	F: 0.00 (0)
13.3: -5.090494	 4.613497	 -1.180396 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.870043	-1.180396	0.732543 	F: 0.00 (0)
13.4: -5.119159	 4.681763	 -1.386947 : -0.100	 -0.020 	Dst/Theta/Speed: 	6.937196	-1.386947	0.748199 	F: 0.00 (0)
13.5: -5.147918	 4.751660	 -1.594571 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.005664	-1.594571	0.763319 	F: 0.00 (0)
13.6: -5.176506	 4.823209	 -1.803264 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.075278	-1.803264	0.777463 	F: 0.00 (0)
13.7: -5.204650	 4.896389	 -2.013004 : -0.100	 -0.023 	Dst/Theta/Speed: 	7.145839	-2.013004	0.790387 	F: 0.00 (0)
13.8: -5.232042	 4.971197	 -2.223656 : -0.100	 -0.040 	Dst/Theta/Speed: 	7.217137	-2.223656	0.802569 	F: 0.00 (0)
13.9: -5.258227	 5.047718	 -2.434795 : -0.100	 -0.086 	Dst/Theta/Speed: 	7.288924	-2.434795	0.814466 	F: 0.00 (0)
14.0: -5.282722	 5.125888	 -2.646034 : -0.100	 -0.099 	Dst/Theta/Speed: 	7.360834	-2.646034	0.823308 	F: 0.00 (0)
14.1: -5.305227	 5.205375	 -2.857289 : -0.100	 -0.099 	Dst/Theta/Speed: 	7.432453	-2.857289	0.828336 	F: 0.00 (0)
14.2: -5.325576	 5.285760	 -3.068569 : -0.100	 -0.098 	Dst/Theta/Speed: 	7.503400	-3.068569	0.829475 	F: 0.00 (0)
14.3: -5.343696	 5.366595	 -3.279884 : -0.100	 -0.097 	Dst/Theta/Speed: 	7.573337	-3.279884	0.826784 	F: 0.00 (0)
14.4: -5.359597	 5.447431	 2.791958 : -0.100	 -0.098 	Dst/Theta/Speed: 	7.641975	2.791958	0.820359 	F: 0.00 (0)
14.5: -5.373737	 5.527990	 2.580067 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.709457	2.580067	0.815119 	F: 0.00 (0)
14.6: -5.386616	 5.608130	 2.367103 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.776037	2.367103	0.807974 	F: 0.00 (0)
14.7: -5.398401	 5.687635	 2.153065 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.841678	2.153065	0.799271 	F: 0.00 (0)
14.8: -5.409301	 5.766326	 1.937955 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.906393	1.937955	0.789435 	F: 0.00 (0)
14.9: -5.419561	 5.844075	 1.721773 : -0.100	 -0.020 	Dst/Theta/Speed: 	7.970248	1.721773	0.778961 	F: 0.00 (0)
15.0: -5.429447	 5.920807	 1.504517 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.033358	1.504517	0.768405 	F: 0.00 (0)
15.1: -5.439235	 5.996508	 1.286188 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.095887	1.286188	0.758361 	F: 0.00 (0)
15.2: -5.449198	 6.071225	 1.066787 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.158034	1.066787	0.749432 	F: 0.00 (0)
15.3: -5.459594	 6.145061	 0.846312 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.220033	0.846312	0.742198 	F: 0.00 (0)
15.4: -5.470652	 6.218178	 0.624765 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.282135	0.624765	0.737176 	F: 0.00 (0)
15.5: -5.482561	 6.290781	 0.402145 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.344603	0.402145	0.734778 	F: 0.00 (0)
15.6: -5.495458	 6.363118	 0.178452 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.407695	0.178452	0.735272 	F: 0.00 (0)
15.7: -5.509426	 6.435458	 -0.046314 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.471652	-0.046314	0.738756 	F: 0.00 (0)
15.8: -5.524480	 6.508085	 -0.272153 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.536689	-0.272153	0.745146 	F: 0.00 (0)
15.9: -5.540576	 6.581282	 -0.499065 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.602979	-0.499065	0.754180 	F: 0.00 (0)
16.0: -5.557603	 6.655313	 -0.727049 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.670648	-0.727049	0.765441 	F: 0.00 (0)
16.1: -5.575393	 6.730415	 -0.956106 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.739765	-0.956106	0.778391 	F: 0.00 (0)
16.2: -5.593729	 6.806779	 -1.186235 : -0.100	 -0.020 	Dst/Theta/Speed: 	8.810337	-1.186235	0.792422 	F: 0.00 (0)
16.3: -5.612355	 6.884549	 -1.417428 : -0.100	 -0.021 	Dst/Theta/Speed: 	8.882316	-1.417428	0.806976 	F: 0.00 (0)
16.4: -5.630989	 6.963853	 -1.649613 : -0.100	 -0.030 	Dst/Theta/Speed: 	8.955629	-1.649613	0.822199 	F: 0.00 (0)
16.5: -5.649284	 7.044972	 -1.882422 : -0.100	 -0.076 	Dst/Theta/Speed: 	9.030285	-1.882422	0.840660 	F: 0.00 (0)
16.6: -5.666768	 7.128153	 -2.115396 : -0.100	 -0.099 	Dst/Theta/Speed: 	9.106197	-2.115396	0.858884 	F: 0.00 (0)
16.7: -5.682964	 7.213302	 -2.348378 : -0.100	 -0.100 	Dst/Theta/Speed: 	9.183017	-2.348378	0.874094 	F: 0.00 (0)
16.8: -5.697480	 7.300114	 -2.581363 : -0.100	 -0.100 	Dst/Theta/Speed: 	9.260289	-2.581363	0.885650 	F: 0.00 (0)
16.9: -5.710005	 7.388200	 -2.814350 : -0.100	 -0.100 	Dst/Theta/Speed: 	9.337540	-2.814350	0.893134 	F: 0.00 (0)
17.0: -5.720326	 7.477109	 -3.047339 : -0.100	 -0.100 	Dst/Theta/Speed: 	9.414313	-3.047339	0.896295 	F: 0.00 (0)
17.1: -5.728339	 7.566351	 -3.280331 : -0.100	 -0.100 	Dst/Theta/Speed: 	9.490181	-3.280331	0.895052 	F: 0.00 (0)

Starting Conditions: -0.567996, 0, 1.74811, 0, 2.90396, 0, 
0.1: -0.568050	 1.748111	 2.902630 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838090	2.902630	0.001075 	F: 0.00 (0)
0.2: -0.568211	 1.748113	 2.898634 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838141	2.898634	0.002150 	F: 0.00 (0)
0.3: -0.568479	 1.748117	 2.891972 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838228	2.891972	0.003223 	F: 0.00 (0)
0.4: -0.568855	 1.748126	 2.882647 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838353	2.882647	0.004296 	F: 0.00 (0)
0.5: -0.569338	 1.748142	 2.870658 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838517	2.870658	0.005368 	F: 0.00 (0)
0.6: -0.569928	 1.748165	 2.856005 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838723	2.856005	0.006439 	F: 0.00 (0)
0.7: -0.570625	 1.748199	 2.838688 : -0.100	 0.100 	Dst/Theta/Speed: 	1.838970	2.838688	0.007508 	F: 0.00 (0)
0.8: -0.571427	 1.748243	 2.818708 : -0.100	 0.100 	Dst/Theta/Speed: 	1.839261	2.818708	0.008575 	F: 0.00 (0)
0.9: -0.572336	 1.748300	 2.796066 : -0.100	 0.100 	Dst/Theta/Speed: 	1.839598	2.796066	0.009640 	F: 0.00 (0)
1.0: -0.573351	 1.748371	 2.770762 : -0.100	 0.100 	Dst/Theta/Speed: 	1.839982	2.770762	0.010702 	F: 0.00 (0)
1.1: -0.574471	 1.748458	 2.742796 : -0.100	 0.100 	Dst/Theta/Speed: 	1.840414	2.742796	0.011761 	F: 0.00 (0)
1.2: -0.575695	 1.748562	 2.712170 : -0.100	 0.100 	Dst/Theta/Speed: 	1.840895	2.712170	0.012815 	F: 0.00 (0)
1.3: -0.577023	 1.748684	 2.678884 : -0.100	 0.099 	Dst/Theta/Speed: 	1.841427	2.678884	0.013863 	F: 0.00 (0)
1.4: -0.578455	 1.748826	 2.642939 : -0.100	 0.099 	Dst/Theta/Speed: 	1.842010	2.642939	0.014901 	F: 0.00 (0)
1.5: -0.579987	 1.748987	 2.604339 : -0.100	 0.099 	Dst/Theta/Speed: 	1.842645	2.604339	0.015923 	F: 0.00 (0)
1.6: -0.581619	 1.749167	 2.563088 : -0.100	 0.099 	Dst/Theta/Speed: 	1.843330	2.563088	0.016912 	F: 0.00 (0)
1.7: -0.583345	 1.749365	 2.519193 : -0.100	 0.098 	Dst/Theta/Speed: 	1.844064	2.519193	0.017831 	F: 0.00 (0)
1.8: -0.585153	 1.749573	 2.472674 : -0.100	 0.096 	Dst/Theta/Speed: 	1.844833	2.472674	0.018577 	F: 0.00 (0)
1.9: -0.587016	 1.749765	 2.423582 : -0.100	 0.090 	Dst/Theta/Speed: 	1.845607	2.423582	0.018883 	F: 0.00 (0)
2.0: -0.588866	 1.749880	 2.372042 : -0.100	 0.077 	Dst/Theta/Speed: 	1.846305	2.372042	0.018231 	F: 0.00 (0)
2.1: -0.590585	 1.749783	 2.318291 : -0.100	 0.055 	Dst/Theta/Speed: 	1.846763	2.318291	0.016381 	F: 0.00 (0)
2.2: -0.592031	 1.749287	 2.262644 : -0.100	 0.030 	Dst/Theta/Speed: 	1.846755	2.262644	0.014826 	F: 0.00 (0)
2.3: -0.593095	 1.748195	 2.205395 : -0.100	 0.011 	Dst/Theta/Speed: 	1.846063	2.205395	0.016758 	F: 0.00 (0)
2.4: -0.593730	 1.746346	 2.146755 : -0.100	 -0.002 	Dst/Theta/Speed: 	1.844516	2.146755	0.023051 	F: 0.00 (0)
2.5: -0.593943	 1.743618	 2.086854 : -0.100	 -0.009 	Dst/Theta/Speed: 	1.842002	2.086854	0.031955 	F: 0.00 (0)
2.6: -0.593772	 1.739923	 2.025771 : -0.100	 -0.013 	Dst/Theta/Speed: 	1.838449	2.025771	0.042158 	F: 0.00 (0)
2.7: -0.593278	 1.735192	 1.963552 : -0.100	 -0.016 	Dst/Theta/Speed: 	1.833813	1.963552	0.053042 	F: 0.34 (0)
2.8: -0.592536	 1.729372	 1.900221 : -0.100	 -0.017 	Dst/Theta/Speed: 	1.828067	1.900221	0.064315 	F: 0.33 (0)
2.9: -0.591630	 1.722425	 1.835795 : -0.100	 -0.018 	Dst/Theta/Speed: 	1.821201	1.835795	0.075825 	F: 0.33 (0)
3.0: -0.590647	 1.714320	 1.770283 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.813217	1.770283	0.087486 	F: 0.33 (0)
3.1: -0.589682	 1.705034	 1.703688 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.804125	1.703688	0.099246 	F: 0.32 (0)
3.2: -0.588830	 1.694553	 1.636015 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.793943	1.636015	0.111069 	F: 0.32 (0)
3.3: -0.588191	 1.682871	 1.567265 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.782701	1.567265	0.122931 	F: 0.32 (0)
3.4: -0.587866	 1.669989	 1.497439 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.770437	1.497439	0.134811 	F: 0.32 (0)
3.5: -0.587957	 1.655915	 1.426537 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.757198	1.426537	0.146691 	F: 0.32 (0)
3.6: -0.588567	 1.640665	 1.354561 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.743041	1.354561	0.158556 	F: 0.31 (0)
3.7: -0.589799	 1.624264	 1.281510 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.728033	1.281510	0.170390 	F: 0.31 (0)
3.8: -0.591757	 1.606746	 1.207383 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.712252	1.207383	0.182177 	F: 0.31 (0)
3.9: -0.594541	 1.588150	 1.132182 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.695788	1.132182	0.193902 	F: 0.31 (0)
4.0: -0.598252	 1.568525	 1.055905 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.678743	1.055905	0.205550 	F: 0.31 (0)
4.1: -0.602988	 1.547930	 0.978553 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.661229	0.978553	0.217107 	F: 0.31 (0)
4.2: -0.608841	 1.526431	 0.900126 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.643374	0.900126	0.228555 	F: 0.31 (0)
4.3: -0.615904	 1.504100	 0.820622 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.625317	0.820622	0.239881 	F: 0.31 (0)
4.4: -0.624262	 1.481019	 0.740044 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.607209	0.740044	0.251070 	F: 0.31 (0)
4.5: -0.633996	 1.457279	 0.658391 : -0.100	 -0.019 	Dst/Theta/Speed: 	1.589218	0.658391	0.262110 	F: 0.31 (0)
4.6: -0.645182	 1.432975	 0.575665 : -0.100	 -0.020 	Dst/Theta/Speed: 	1.571520	0.575665	0.272989 	F: 0.31 (0)
4.7: -0.657888	 1.408210	 0.491870 : -0.100	 -0.020 	Dst/Theta/Speed: 	1.554308	0.491870	0.283700 	F: 0.30 (0)
4.8: -0.672178	 1.383095	 0.407010 : -0.100	 -0.020 	Dst/Theta/Speed: 	1.537782	0.407010	0.294239 	F: 0.30 (0)
4.9: -0.688110	 1.357743	 0.321094 : -0.100	 -0.021 	Dst/Theta/Speed: 	1.522157	0.321094	0.304609 	F: 0.30 (0)
5.0: -0.705735	 1.332276	 0.234134 : -0.100	 -0.022 	Dst/Theta/Speed: 	1.507654	0.234134	0.314821 	F: 0.30 (0)
5.1: -0.725101	 1.306820	 0.146150 : -0.100	 -0.024 	Dst/Theta/Speed: 	1.494506	0.146150	0.324893 	F: 0.30 (0)
5.2: -0.746251	 1.281506	 0.057171 : -0.100	 -0.027 	Dst/Theta/Speed: 	1.482952	0.057171	0.334855 	F: 0.30 (0)
5.3: -0.769227	 1.256472	 -0.032766 : -0.100	 -0.030 	Dst/Theta/Speed: 	1.473239	-0.032766	0.344742 	F: 0.30 (0)
5.4: -0.794070	 1.231865	 -0.123605 : -0.100	 -0.035 	Dst/Theta/Speed: 	1.465618	-0.123605	0.354600 	F: 0.30 (0)
5.5: -0.820818	 1.207840	 -0.215277 : -0.100	 -0.040 	Dst/Theta/Speed: 	1.460349	-0.215277	0.364470 	F: 0.30 (0)
5.6: -0.849508	 1.184569	 -0.307695 : -0.100	 -0.048 	Dst/Theta/Speed: 	1.457692	-0.307695	0.374389 	F: 0.30 (0)
5.7: -0.880174	 1.162233	 -0.400754 : -0.100	 -0.056 	Dst/Theta/Speed: 	1.457906	-0.400754	0.384379 	F: 0.29 (0)
5.8: -0.912837	 1.141032	 -0.494333 : -0.100	 -0.066 	Dst/Theta/Speed: 	1.461241	-0.494333	0.394448 	F: 0.29 (0)
5.9: -0.947506	 1.121182	 -0.588301 : -0.100	 -0.076 	Dst/Theta/Speed: 	1.467929	-0.588301	0.404580 	F: 0.29 (0)
6.0: -0.984166	 1.102907	 -0.682522 : -0.100	 -0.086 	Dst/Theta/Speed: 	1.478170	-0.682522	0.414709 	F: 0.29 (0)
6.1: -1.022766	 1.086432	 -0.776878 : -0.100	 -0.094 	Dst/Theta/Speed: 	1.492108	-0.776878	0.424695 	F: 0.28 (0)
6.2: -1.063205	 1.071964	 -0.871287 : -0.100	 -0.098 	Dst/Theta/Speed: 	1.509805	-0.871287	0.434351 	F: 0.28 (0)
6.3: -1.105343	 1.059677	 -0.965711 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.531241	-0.965711	0.443538 	F: 0.27 (0)
6.4: -1.149006	 1.049719	 -1.060138 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.556318	-1.060138	0.452192 	F: 0.27 (0)
6.5: -1.194007	 1.042213	 -1.154566 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.584885	-1.154566	0.460283 	F: 0.26 (0)
6.6: -1.240144	 1.037264	 -1.248995 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.616748	-1.248995	0.467787 	F: 0.26 (0)
6.7: -1.287209	 1.034957	 -1.343423 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.651679	-1.343423	0.474681 	F: 0.26 (0)
6.8: -1.334988	 1.035355	 -1.437852 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.689424	-1.437852	0.480944 	F: 0.25 (0)
6.9: -1.383259	 1.038503	 -1.532282 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.729709	-1.532282	0.486551 	F: 0.25 (0)
7.0: -1.431800	 1.044423	 -1.626712 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.772250	-1.626712	0.491480 	F: 0.24 (0)
7.1: -1.480388	 1.053114	 -1.721142 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.816755	-1.721142	0.495706 	F: 0.24 (0)
7.2: -1.528800	 1.064558	 -1.815574 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.862931	-1.815574	0.499208 	F: 0.00 (0)
7.3: -1.576816	 1.078711	 -1.910005 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.910488	-1.910005	0.501960 	F: 0.00 (0)
7.4: -1.624222	 1.095513	 -2.004437 : -0.100	 -0.100 	Dst/Theta/Speed: 	1.959144	-2.004437	0.503940 	F: 0.00 (0)
7.5: -1.670810	 1.114880	 -2.098870 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.008623	-2.098870	0.505125 	F: 0.00 (0)
7.6: -1.716383	 1.136711	 -2.193302 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.058661	-2.193302	0.505493 	F: 0.00 (0)
7.7: -1.760752	 1.160886	 -2.287735 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.109006	-2.287735	0.505024 	F: 0.00 (0)
7.8: -1.803742	 1.187265	 -2.382167 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.159417	-2.382167	0.503698 	F: 0.00 (0)
7.9: -1.845189	 1.215697	 -2.476600 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.209670	-2.476600	0.501497 	F: 0.00 (0)
8.0: -1.884948	 1.246012	 -2.571033 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.259552	-2.571033	0.498405 	F: 0.00 (0)
8.1: -1.922888	 1.278027	 -2.665466 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.308864	-2.665466	0.494407 	F: 0.00 (0)
8.2: -1.958896	 1.311551	 -2.759899 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.357422	-2.759899	0.489490 	F: 0.00 (0)
8.3: -1.992879	 1.346379	 -2.854331 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.405057	-2.854331	0.483647 	F: 0.00 (0)
8.4: -2.024761	 1.382300	 -2.948764 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.451614	-2.948764	0.476870 	F: 0.00 (0)
8.5: -2.054489	 1.419097	 -3.043197 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.496950	-3.043197	0.469154 	F: 0.00 (0)
8.6: -2.082027	 1.456548	 -3.137630 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.540939	-3.137630	0.460500 	F: 0.00 (0)
8.7: -2.107364	 1.494431	 -3.232063 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.583468	-3.232063	0.450911 	F: 0.00 (0)
8.8: -2.130508	 1.532521	 2.956690 : -0.100	 -0.100 	Dst/Theta/Speed: 	2.624439	2.956690	0.440393 	F: 0.00 (0)
8.9: -2.152460	 1.570815	 2.860926 : -0.100	 0.100 	Dst/Theta/Speed: 	2.664684	2.860926	0.442417 	F: 0.00 (0)
9.0: -2.174206	 1.609459	 2.762499 : -0.100	 0.100 	Dst/Theta/Speed: 	2.705093	2.762499	0.444428 	F: 0.00 (0)
9.1: -2.195746	 1.648447	 2.661411 : -0.100	 0.100 	Dst/Theta/Speed: 	2.745665	2.661411	0.446425 	F: 0.00 (0)
9.2: -2.217076	 1.687777	 2.557662 : -0.100	 0.100 	Dst/Theta/Speed: 	2.786399	2.557662	0.448404 	F: 0.00 (0)
9.3: -2.238196	 1.727442	 2.451254 : -0.100	 0.099 	Dst/Theta/Speed: 	2.827292	2.451254	0.450354 	F: 0.00 (0)
9.4: -2.259100	 1.767437	 2.342193 : -0.100	 0.099 	Dst/Theta/Speed: 	2.868339	2.342193	0.452218 	F: 0.00 (0)
9.5: -2.279765	 1.807732	 2.230527 : -0.100	 0.092 	Dst/Theta/Speed: 	2.909506	2.230527	0.453467 	F: 0.00 (0)
9.6: -2.300068	 1.848145	 2.116540 : -0.100	 0.056 	Dst/Theta/Speed: 	2.950585	2.116540	0.451041 	F: 0.00 (0)
9.7: -2.319826	 1.888301	 2.000781 : -0.100	 0.010 	Dst/Theta/Speed: 	2.991200	2.000781	0.444040 	F: 0.00 (0)
9.8: -2.338984	 1.927870	 1.883672 : -0.100	 -0.008 	Dst/Theta/Speed: 	3.031094	1.883672	0.435235 	F: 0.00 (0)
9.9: -2.357624	 1.966685	 1.765378 : -0.100	 -0.014 	Dst/Theta/Speed: 	3.070219	1.765378	0.425986 	F: 0.00 (0)
10.0: -2.375880	 2.004664	 1.645957 : -0.100	 -0.017 	Dst/Theta/Speed: 	3.108614	1.645957	0.416856 	F: 0.00 (0)
10.1: -2.393903	 2.041764	 1.525434 : -0.100	 -0.018 	Dst/Theta/Speed: 	3.146358	1.525434	0.408182 	F: 0.00 (0)
10.2: -2.411853	 2.077972	 1.403820 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.183552	1.403820	0.400234 	F: 0.00 (0)
10.3: -2.429892	 2.113298	 1.281123 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.220311	1.281123	0.393261 	F: 0.00 (0)
10.4: -2.448178	 2.147775	 1.157347 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.256764	1.157347	0.387501 	F: 0.00 (0)
10.5: -2.466868	 2.181457	 1.032493 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.293052	1.032493	0.383174 	F: 0.00 (0)
10.6: -2.486109	 2.214420	 0.906564 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.329323	0.906564	0.380478 	F: 0.00 (0)
10.7: -2.506041	 2.246756	 0.779561 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.365733	0.779561	0.379572 	F: 0.00 (0)
10.8: -2.526790	 2.278580	 0.651484 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.402439	0.651484	0.380570 	F: 0.00 (0)
10.9: -2.548466	 2.310019	 0.522333 : -0.100	 -0.019 	Dst/Theta/Speed: 	3.439603	0.522333	0.383534 	F: 0.00 (0)
11.0: -2.571165	 2.341218	 0.392109 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.477383	0.392109	0.388465 	F: 0.00 (0)
11.1: -2.594963	 2.372333	 0.260812 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.515934	0.260812	0.395305 	F: 0.00 (0)
11.2: -2.619914	 2.403530	 0.128442 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.555405	0.128442	0.403944 	F: 0.00 (0)
11.3: -2.646050	 2.434983	 -0.005001 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.595931	-0.005001	0.414224 	F: 0.00 (0)
11.4: -2.673382	 2.466869	 -0.139517 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.637639	-0.139517	0.425953 	F: 0.00 (0)
11.5: -2.701894	 2.499369	 -0.275106 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.680635	-0.275106	0.438911 	F: 0.00 (0)
11.6: -2.731547	 2.532658	 -0.411768 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.725011	-0.411768	0.452866 	F: 0.00 (0)
11.7: -2.762279	 2.566909	 -0.549502 : -0.100	 -0.020 	Dst/Theta/Speed: 	3.770836	-0.549502	0.467578 	F: 0.00 (0)
